name,positionX,positionY,positionZ,rotationX,rotationY,rotationZ
Floor,177.5348,0.4906971,137.9794,0,0,0
Floor,177.5348,0.5464948,135.9794,0,0,0
Floor,177.5348,0.5380834,133.9794,0,0,0
Floor,177.5348,0.5583258,131.9794,0,0,0
Floor,179.5348,0.7834042,131.9794,0,0,0
Floor,177.5348,0.5488028,129.9794,0,0,0
Floor,179.5348,0.7700863,129.9794,0,0,0
Floor,181.5348,0.9158347,129.9794,0,0,0
Floor,183.5348,1.172209,129.9794,0,0,0
Floor,185.5348,1.31371,129.9794,0,0,0
Floor,163.5348,0.0002514305,145.9794,0,0,0
Floor,161.5348,0.0002514305,145.9794,0,0,0
Floor,161.5348,0.0002514305,147.9794,0,0,0
Floor,161.5348,0.0002514305,149.9794,0,0,0
Floor,161.5348,0.0002514305,143.9794,0,0,0
Floor,163.5348,0.0002514305,143.9794,0,0,0
Floor,159.5348,0.0002514305,143.9794,0,0,0
Floor,169.5348,0.0002514305,143.9794,0,0,0
Floor,193.5348,1.40822,145.9794,0,0,0
Floor,177.5348,0.5256707,127.9794,0,0,0
Floor,179.5348,0.7357161,127.9794,0,0,0
Floor,179.5348,0.1284331,199.9794,0,0,0
Floor,167.5348,0.07349809,197.9794,0,0,0
Floor,165.5348,0.09180975,197.9794,0,0,0
Floor,163.5348,0.1101214,197.9794,0,0,0
Floor,163.5348,0.07349809,195.9794,0,0,0
Floor,163.5348,0.2016797,175.9794,0,0,0
Floor,165.5348,0.1830881,175.9794,0,0,0
Floor,189.5348,0.3298614,175.9794,0,0,0
Floor,191.5348,0.3481731,175.9794,0,0,0
Floor,191.5348,0.3071808,177.9794,0,0,0
Floor,191.5348,0.2774691,179.9794,0,0,0
Floor,189.5348,0.2932381,179.9794,0,0,0
Floor,191.5348,0.7843095,155.9794,0,0,0
Floor,193.5348,0.8129411,155.9794,0,0,0
Floor,195.5348,0.8527352,155.9794,0,0,0
Floor,197.5348,0.8628824,155.9794,0,0,0
Floor,175.5348,0.4736925,153.9794,0,0,0
Floor,181.5348,0.9222416,127.9794,0,0,0
Floor,175.5348,0.336892,127.9794,0,0,0
Floor,175.5348,0.3664847,125.9794,0,0,0
Floor,173.5348,0.1540564,125.9794,0,0,0
Floor,173.5348,0.1503682,127.9794,0,0,0
Floor,173.5348,0.1634062,123.9794,0,0,0
Floor,175.5348,0.3278647,123.9794,0,0,0
Floor,183.5348,1.171162,127.9794,0,0,0
Floor,183.5348,1.19987,125.9794,0,0,0
Floor,181.5348,0.9914122,125.9794,0,0,0
Floor,179.5348,0.7215889,125.9794,0,0,0
Floor,171.5348,0.04798202,125.9794,0,0,0
Floor,169.5348,0.004046988,125.9794,0,0,0
Floor,183.5348,1.120434,131.9794,0,0,0
Floor,185.5348,1.244539,131.9794,0,0,0
Floor,185.5348,1.256617,133.9794,0,0,0
Floor,187.5348,1.411555,133.9794,0,0,0
Floor,187.5348,1.486107,131.9794,0,0,0
Floor,189.5348,1.558232,131.9794,0,0,0
Floor,175.5348,0.2967525,131.9794,0,0,0
Floor,173.5348,0.1503682,131.9794,0,0,0
Floor,189.5348,1.498745,133.9794,0,0,0
Floor,175.5348,0.3295149,133.9794,0,0,0
Floor,173.5348,0.1542291,133.9794,0,0,0
Floor,189.5348,1.634994,129.9794,0,0,0
Floor,187.5348,1.519107,129.9794,0,0,0
Floor,193.5348,1.30038,147.9794,0,0,0
Floor,195.5348,1.307583,147.9794,0,0,0
Floor,195.5348,1.436898,145.9794,0,0,0
Floor,197.5348,1.421594,145.9794,0,0,0
Floor,169.5348,0.0002514305,141.9794,0,0,0
Floor,165.5348,0.0002514305,135.9794,0,0,0
Floor,163.5348,0.0002514305,135.9794,0,0,0
Floor,163.5348,0.0002514305,133.9794,0,0,0
Floor,165.5348,0.0002514305,133.9794,0,0,0
Floor,161.5348,0.0002514305,141.9794,0,0,0
Floor,159.5348,0.0002514305,141.9794,0,0,0
Floor,169.5348,0.0002514305,139.9794,0,0,0
Floor,169.5348,0.0002514305,137.9794,0,0,0
Floor,159.5348,0.0002514305,145.9794,0,0,0
Floor,157.5348,0.0002514305,145.9794,0,0,0
Floor,157.5348,0.0002514305,143.9794,0,0,0
Floor,157.5348,0.0002514305,141.9794,0,0,0
Floor,155.5348,0.0002514305,141.9794,0,0,0
Floor,155.5348,0.0002514305,143.9794,0,0,0
Floor,157.5348,0.0002514305,139.9794,0,0,0
Floor,159.5348,0.0002514305,139.9794,0,0,0
Floor,161.5348,0.0002514305,139.9794,0,0,0
Floor,197.5348,1.386271,147.9794,0,0,0
Floor,197.5348,0.7310125,157.9794,0,0,0
Floor,199.5348,0.7411071,157.9794,0,0,0
Floor,201.5348,0.6871847,157.9794,0,0,0
Floor,203.5348,0.6441025,157.9794,0,0,0
Floor,173.5348,0.493589,157.9794,0,0,0
Floor,171.5348,0.4508387,157.9794,0,0,0
Floor,171.5348,0.3913101,155.9794,0,0,0
Floor,171.5348,0.3299173,153.9794,0,0,0
Floor,171.5348,0.3792428,167.9794,0,0,0
Floor,171.5348,0.08086175,179.9794,0,0,0
Floor,167.5348,0.02093252,187.9794,0,0,0
Floor,165.5348,0.01889504,187.9794,0,0,0
Floor,191.5348,0.2244805,187.9794,0,0,0
Floor,179.5348,0.1890033,201.9794,0,0,0
Floor,177.5348,0.5379755,125.9794,0,0,0
Floor,185.5348,1.479896,125.9794,0,0,0
Floor,185.5348,1.462176,123.9794,0,0,0
Floor,183.5348,1.184967,123.9794,0,0,0
Floor,171.5348,0.06074005,123.9794,0,0,0
Floor,169.5348,0.004046988,123.9794,0,0,0
Floor,169.5348,0.02576694,121.9794,0,0,0
Floor,167.5348,0.0002514305,121.9794,0,0,0
Floor,171.5348,0.09180975,121.9794,0,0,0
Floor,173.5348,0.1906798,121.9794,0,0,0
Floor,171.5348,0.01135869,133.9794,0,0,0
Floor,191.5348,1.626884,133.9794,0,0,0
Floor,193.5348,1.713849,133.9794,0,0,0
Floor,205.5348,0.5377973,157.9794,0,0,0
Floor,193.5348,0.3112178,187.9794,0,0,0
Floor,193.5348,0.326134,189.9794,0,0,0
Floor,195.5348,0.4566169,189.9794,0,0,0
Floor,195.5348,0.438426,187.9794,0,0,0
Floor,197.5348,0.512978,187.9794,0,0,0
Floor,199.5348,0.718735,187.9794,0,0,0
Floor,193.5348,0.3298614,179.9794,0,0,0
Floor,195.5348,0.4040815,179.9794,0,0,0
Floor,197.5348,0.4031081,179.9794,0,0,0
Floor,187.5348,0.2835955,179.9794,0,0,0
Floor,197.5348,0.4297049,177.9794,0,0,0
Floor,199.5348,0.4489213,177.9794,0,0,0
Floor,199.5348,0.4718657,179.9794,0,0,0
Floor,191.5348,0.5496013,161.9794,0,0,0
Floor,189.5348,0.5831617,161.9794,0,0,0
Floor,201.5348,0.4624639,177.9794,0,0,0
Floor,149.5348,0.09180975,189.9794,0,0,0
Floor,147.5348,0.09180975,189.9794,0,0,0
Floor,131.5348,0.0921417,187.9794,0,0,0
Floor,129.5348,0.09180975,187.9794,0,0,0
Floor,127.5348,0.1066187,187.9794,0,0,0
Floor,125.5348,0.03687476,199.9794,0,0,0
Floor,123.5348,0.05518642,199.9794,0,0,0
Floor,123.5348,0.03687476,201.9794,0,0,0
Floor,125.5348,0.0185631,201.9794,0,0,0
Floor,127.5348,0.0185631,201.9794,0,0,0
Floor,123.5348,0.0185631,203.9794,0,0,0
Floor,125.5348,0.01681844,203.9794,0,0,0
Floor,125.5348,0.0002514305,205.9794,0,0,0
Floor,127.5348,0.0002514305,205.9794,0,0,0
Floor,125.5348,0.1101214,189.9794,0,0,0
Floor,125.5348,0.1101214,187.9794,0,0,0
Floor,123.5348,0.1284331,187.9794,0,0,0
Floor,139.5348,0.05518642,197.9794,0,0,0
Floor,141.5348,0.07349809,197.9794,0,0,0
Floor,143.5348,0.09106427,197.9794,0,0,0
Floor,145.5348,0.1101214,197.9794,0,0,0
Floor,147.5348,0.1185793,197.9794,0,0,0
Floor,125.5348,0.1101214,185.9794,0,0,0
Floor,123.5348,0.1284331,185.9794,0,0,0
Floor,123.5348,0.0002514305,205.9794,0,0,0
Floor,121.5348,0.002022635,205.9794,0,0,0
Floor,121.5348,0.0203343,203.9794,0,0,0
Floor,119.5348,0.02314325,203.9794,0,0,0
Floor,119.5348,0.00307351,205.9794,0,0,0
Floor,129.5348,0.0185631,205.9794,0,0,0
Floor,131.5348,0.03687476,205.9794,0,0,0
Floor,133.5348,0.04565115,205.9794,0,0,0
Floor,135.5348,0.05518642,205.9794,0,0,0
Floor,137.5348,0.07349809,205.9794,0,0,0
Floor,139.5348,0.1058598,205.9794,0,0,0
Floor,141.5348,0.1259295,205.9794,0,0,0
Floor,143.5348,0.1284331,205.9794,0,0,0
Floor,117.5348,0.02314325,203.9794,0,0,0
Floor,117.5348,0.00307351,205.9794,0,0,0
Floor,115.5348,0.00307351,205.9794,0,0,0
Floor,115.5348,0.0002514305,207.9794,0,0,0
Floor,117.5348,0.0002514305,207.9794,0,0,0
Floor,119.5348,0.0002514305,207.9794,0,0,0
Floor,127.5348,0.0002514305,203.9794,0,0,0
Floor,127.5348,0.0002514305,207.9794,0,0,0
Floor,129.5348,0.0185631,207.9794,0,0,0
Floor,145.5348,0.1467447,205.9794,0,0,0
Floor,145.5348,0.1284331,203.9794,0,0,0
Floor,147.5348,0.1467447,203.9794,0,0,0
Floor,149.5348,0.1467447,203.9794,0,0,0
Floor,149.5348,0.1467447,205.9794,0,0,0
Floor,147.5348,0.1467447,205.9794,0,0,0
Floor,113.5348,0.0002514305,205.9794,0,0,0
Floor,111.5348,0.0002514305,205.9794,0,0,0
Floor,111.5348,0.0185631,203.9794,0,0,0
Floor,109.5348,0.0185631,203.9794,0,0,0
Floor,107.5348,0.05129643,203.9794,0,0,0
Floor,105.5348,0.07807824,203.9794,0,0,0
Floor,103.5348,0.07807824,203.9794,0,0,0
Floor,103.5348,0.1354905,201.9794,0,0,0
Floor,105.5348,0.1467447,201.9794,0,0,0
Floor,107.5348,0.1467447,201.9794,0,0,0
Floor,107.5348,0.1629373,199.9794,0,0,0
Floor,105.5348,0.1650564,199.9794,0,0,0
Floor,105.5348,0.1833681,197.9794,0,0,0
Floor,107.5348,0.1932219,197.9794,0,0,0
Floor,103.5348,0.1833681,197.9794,0,0,0
Floor,103.5348,0.154841,199.9794,0,0,0
Floor,107.5348,0.2175267,195.9794,0,0,0
Floor,109.5348,0.2199914,195.9794,0,0,0
Floor,111.5348,0.2210426,195.9794,0,0,0
Floor,113.5348,0.2383031,195.9794,0,0,0
Floor,115.5348,0.2199914,195.9794,0,0,0
Floor,107.5348,0.0002514305,205.9794,0,0,0
Floor,105.5348,0.0002514305,205.9794,0,0,0
Floor,115.5348,0.2566147,193.9794,0,0,0
Floor,113.5348,0.2566147,193.9794,0,0,0
Floor,113.5348,0.2900539,191.9794,0,0,0
Floor,111.5348,0.2854871,191.9794,0,0,0
Floor,113.5348,0.3115498,189.9794,0,0,0
Floor,115.5348,0.3002829,189.9794,0,0,0
Floor,117.5348,0.2802132,189.9794,0,0,0
Floor,113.5348,0.3298614,187.9794,0,0,0
Floor,113.5348,0.3203524,185.9794,0,0,0
Floor,111.5348,0.3298614,185.9794,0,0,0
Floor,111.5348,0.3193007,187.9794,0,0,0
Floor,113.5348,0.3298614,183.9794,0,0,0
Floor,111.5348,0.3298614,183.9794,0,0,0
Floor,109.5348,0.3298614,183.9794,0,0,0
Floor,107.5348,0.3298614,183.9794,0,0,0
Floor,77.53481,0.4031081,159.9794,0,0,0
Floor,83.53481,0.2720227,161.9794,0,0,0
Floor,85.53481,0.1699294,161.9794,0,0,0
Floor,87.53481,0.1700241,161.9794,0,0,0
Floor,79.53481,1.502769,93.97944,0,0,0
Floor,79.53481,1.453883,91.97944,0,0,0
Floor,81.53481,1.589913,91.97944,0,0,0
Floor,83.53481,1.738145,91.97944,0,0,0
Floor,109.5348,3.174163,91.97944,0,0,0
Floor,111.5348,3.059204,91.97944,0,0,0
Floor,111.5348,2.982007,89.97944,0,0,0
Floor,113.5348,2.901294,89.97944,0,0,0
Floor,115.5348,2.863916,89.97944,0,0,0
Floor,115.5348,2.921277,91.97944,0,0,0
Floor,117.5348,2.76748,91.97944,0,0,0
Floor,117.5348,2.684328,93.97944,0,0,0
Floor,115.5348,2.895215,93.97944,0,0,0
Floor,119.5348,2.549102,91.97944,0,0,0
Floor,119.5348,2.569383,89.97944,0,0,0
Floor,117.5348,2.697551,89.97944,0,0,0
Floor,121.5348,2.393623,91.97944,0,0,0
Floor,121.5348,2.516034,93.97944,0,0,0
Floor,123.5348,2.32582,93.97944,0,0,0
Floor,125.5348,2.098011,93.97944,0,0,0
Floor,79.53481,1.38877,89.97944,0,0,0
Floor,77.53481,1.202444,89.97944,0,0,0
Floor,77.53481,1.10179,87.97944,0,0,0
Floor,75.53481,1.001813,87.97944,0,0,0
Floor,73.53481,1.036678,87.97944,0,0,0
Floor,75.53481,1.077594,89.97944,0,0,0
Floor,73.53481,0.9226825,85.97944,0,0,0
Floor,75.53481,0.9062477,85.97944,0,0,0
Floor,73.53481,1.155339,89.97944,0,0,0
Floor,81.53481,1.477795,89.97944,0,0,0
Floor,79.53481,2.108157,107.9794,0,0,0
Floor,81.53481,0.3847964,161.9794,0,0,0
Floor,65.53481,0.6439686,147.9794,0,0,0
Floor,63.53481,0.5528364,147.9794,0,0,0
Floor,113.5348,0.2291947,167.9794,0,0,0
Floor,115.5348,0.1537896,167.9794,0,0,0
Floor,181.5348,0.3983385,167.9794,0,0,0
Floor,181.5348,0.445057,165.9794,0,0,0
Floor,183.5348,0.4397314,165.9794,0,0,0
Floor,193.5348,0.5063989,165.9794,0,0,0
Floor,193.5348,0.5059983,167.9794,0,0,0
Floor,191.5348,0.5125774,167.9794,0,0,0
Floor,199.5348,0.5429307,181.9794,0,0,0
Floor,199.5348,0.7567844,189.9794,0,0,0
Floor,161.5348,0.1302733,197.9794,0,0,0
Floor,159.5348,0.1368909,197.9794,0,0,0
Floor,199.5348,0.9540048,195.9794,0,0,0
Floor,201.5348,1.206331,195.9794,0,0,0
Floor,201.5348,1.316352,197.9794,0,0,0
Floor,203.5348,1.566007,197.9794,0,0,0
Floor,203.5348,1.68125,199.9794,0,0,0
Floor,205.5348,1.978594,199.9794,0,0,0
Floor,207.5348,2.203608,199.9794,0,0,0
Floor,207.5348,2.033169,197.9794,0,0,0
Floor,207.5348,1.876459,195.9794,0,0,0
Floor,207.5348,1.701468,193.9794,0,0,0
Floor,209.5348,1.922976,193.9794,0,0,0
Floor,209.5348,2.336048,199.9794,0,0,0
Floor,211.5348,2.31169,199.9794,0,0,0
Floor,213.5348,2.453111,199.9794,0,0,0
Floor,213.5348,2.176548,197.9794,0,0,0
Floor,215.5348,2.243586,197.9794,0,0,0
Floor,215.5348,2.082869,195.9794,0,0,0
Floor,217.5348,2.135141,195.9794,0,0,0
Floor,219.5348,2.10346,195.9794,0,0,0
Floor,221.5348,2.082869,195.9794,0,0,0
Floor,193.5348,0.3913755,197.9794,0,0,0
Floor,191.5348,0.2761106,197.9794,0,0,0
Floor,217.5348,2.30703,197.9794,0,0,0
Floor,185.5348,0.5862247,157.9794,0,0,0
Floor,171.5348,0.4891127,159.9794,0,0,0
Floor,165.5348,0.1098414,199.9794,0,0,0
Floor,165.5348,0.1284331,201.9794,0,0,0
Floor,167.5348,0.1101214,201.9794,0,0,0
Floor,189.5348,1.430546,141.9794,0,0,0
Floor,195.5348,1.608679,137.9794,0,0,0
Floor,195.5348,1.649379,135.9794,0,0,0
Floor,199.5348,0.8608996,155.9794,0,0,0
Floor,169.5348,0.2970336,155.9794,0,0,0
Floor,201.5348,0.8289772,155.9794,0,0,0
Floor,203.5348,0.7631596,155.9794,0,0,0
Floor,203.5348,0.8114624,153.9794,0,0,0
Floor,203.5348,0.9111858,151.9794,0,0,0
Floor,205.5348,0.8745624,151.9794,0,0,0
Floor,207.5348,0.7867963,151.9794,0,0,0
Floor,207.5348,0.6643963,153.9794,0,0,0
Floor,205.5348,0.7446227,153.9794,0,0,0
Floor,95.53481,1.086124,139.9794,0,0,0
Floor,97.53481,1.017846,139.9794,0,0,0
Floor,99.53481,0.9583564,139.9794,0,0,0
Floor,101.5348,0.8629768,139.9794,0,0,0
Floor,81.53481,1.491153,137.9794,0,0,0
Floor,83.53481,1.431767,137.9794,0,0,0
Floor,85.53481,1.399383,137.9794,0,0,0
Floor,97.53481,1.121817,137.9794,0,0,0
Floor,99.53481,1.034095,137.9794,0,0,0
Floor,101.5348,0.9149131,137.9794,0,0,0
Floor,107.5348,0.6787274,135.9794,0,0,0
Floor,121.5348,0.7030582,123.9794,0,0,0
Floor,123.5348,0.642849,123.9794,0,0,0
Floor,79.53481,1.253373,87.97944,0,0,0
Floor,73.53481,0.7650833,83.97944,0,0,0
Floor,75.53481,0.7763079,83.97944,0,0,0
Floor,75.53481,0.6611651,81.97944,0,0,0
Floor,75.53481,0.5731859,79.97944,0,0,0
Floor,83.53481,1.65993,89.97944,0,0,0
Floor,83.53481,1.61851,87.97944,0,0,0
Floor,81.53481,1.412355,87.97944,0,0,0
Floor,73.53481,0.5952553,81.97944,0,0,0
Floor,75.53481,1.314073,91.97944,0,0,0
Floor,77.53481,1.303404,91.97944,0,0,0
Floor,121.5348,2.29889,89.97944,0,0,0
Floor,103.5348,3.36061,93.97944,0,0,0
Floor,125.5348,2.124919,91.97944,0,0,0
Floor,123.5348,2.337324,91.97944,0,0,0
Floor,125.5348,2.134099,95.97944,0,0,0
Floor,127.5348,1.919328,95.97944,0,0,0
Floor,127.5348,1.933786,93.97944,0,0,0
Floor,129.5348,1.772037,93.97944,0,0,0
Floor,129.5348,1.706269,91.97944,0,0,0
Floor,127.5348,1.907849,91.97944,0,0,0
Floor,131.5348,1.593023,91.97944,0,0,0
Floor,73.53481,1.284787,91.97944,0,0,0
Floor,71.53481,1.34172,91.97944,0,0,0
Floor,69.53481,1.449045,91.97944,0,0,0
Floor,69.53481,1.597908,93.97944,0,0,0
Floor,71.53481,1.544219,93.97944,0,0,0
Floor,69.53481,1.796049,95.97944,0,0,0
Floor,67.53481,1.795832,95.97944,0,0,0
Floor,83.53481,0.2399667,163.9794,0,0,0
Floor,83.53481,1.47438,85.97944,0,0,0
Floor,85.53481,1.759053,85.97944,0,0,0
Floor,133.5348,1.612898,91.97944,0,0,0
Floor,135.5348,1.645544,91.97944,0,0,0
Floor,67.53481,1.485789,91.97944,0,0,0
Floor,135.5348,1.709396,89.97944,0,0,0
Floor,137.5348,1.72868,89.97944,0,0,0
Floor,137.5348,1.770464,87.97944,0,0,0
Floor,135.5348,1.749247,87.97944,0,0,0
Floor,133.5348,1.728968,87.97944,0,0,0
Floor,133.5348,1.710728,89.97944,0,0,0
Floor,135.5348,1.638594,93.97944,0,0,0
Floor,137.5348,1.636263,93.97944,0,0,0
Floor,79.53481,1.56122,95.97944,0,0,0
Floor,85.53481,1.822977,87.97944,0,0,0
Floor,77.53481,0.6809275,79.97944,0,0,0
Floor,77.53481,0.814689,81.97944,0,0,0
Floor,137.5348,1.681133,91.97944,0,0,0
Floor,139.5348,1.721548,91.97944,0,0,0
Floor,139.5348,1.716459,89.97944,0,0,0
Floor,141.5348,1.714313,91.97944,0,0,0
Floor,141.5348,1.737356,89.97944,0,0,0
Floor,67.53481,1.303034,89.97944,0,0,0
Floor,65.53481,1.386096,89.97944,0,0,0
Floor,83.53481,0.2522593,165.9794,0,0,0
Floor,83.53481,0.1998272,167.9794,0,0,0
Floor,85.53481,0.1280324,167.9794,0,0,0
Floor,85.53481,0.1467447,165.9794,0,0,0
Floor,109.5348,0.9483302,127.9794,0,0,0
Floor,111.5348,1.9509,115.9794,0,0,0
Floor,115.5348,0.7101843,125.9794,0,0,0
Floor,117.5348,0.7736574,125.9794,0,0,0
Floor,117.5348,0.5291128,127.9794,0,0,0
Floor,119.5348,0.4597061,127.9794,0,0,0
Floor,121.5348,0.4579484,127.9794,0,0,0
Floor,123.5348,0.4580431,127.9794,0,0,0
Floor,123.5348,0.5310871,125.9794,0,0,0
Floor,125.5348,0.4762469,125.9794,0,0,0
Floor,113.5348,0.8234621,125.9794,0,0,0
Floor,105.5348,1.327202,125.9794,0,0,0
Floor,77.53481,0.4031081,161.9794,0,0,0
Floor,75.53481,0.4031081,161.9794,0,0,0
Floor,73.53481,0.4031081,161.9794,0,0,0
Floor,73.53481,0.3847964,163.9794,0,0,0
Floor,71.53481,0.4031081,163.9794,0,0,0
Floor,71.53481,0.4031081,161.9794,0,0,0
Floor,71.53481,0.4371465,159.9794,0,0,0
Floor,69.53481,0.4763547,159.9794,0,0,0
Floor,69.53481,0.4311657,161.9794,0,0,0
Floor,87.53481,0.2215729,159.9794,0,0,0
Floor,89.53481,0.2632458,159.9794,0,0,0
Floor,95.53481,0.2367696,157.9794,0,0,0
Floor,91.53481,0.3114553,157.9794,0,0,0
Floor,117.5348,1.628093,115.9794,0,0,0
Floor,119.5348,1.479019,115.9794,0,0,0
Floor,119.5348,1.321285,117.9794,0,0,0
Floor,125.5348,0.4178091,127.9794,0,0,0
Floor,75.53481,2.133093,127.9794,0,0,0
Floor,73.53481,1.961273,127.9794,0,0,0
Floor,73.53481,2.127933,125.9794,0,0,0
Floor,75.53481,2.253727,125.9794,0,0,0
Floor,121.5348,1.373501,115.9794,0,0,0
Floor,67.53481,0.4646741,159.9794,0,0,0
Floor,95.53481,0.1650564,161.9794,0,0,0
Floor,107.5348,0.2699847,193.9794,0,0,0
Floor,107.5348,0.2932381,191.9794,0,0,0
Floor,125.5348,0.6209139,123.9794,0,0,0
Floor,93.53481,0.1650564,163.9794,0,0,0
Floor,93.53481,0.163699,165.9794,0,0,0
Floor,95.53481,0.2003223,165.9794,0,0,0
Floor,195.5348,0.4747173,191.9794,0,0,0
Floor,195.5348,0.5212241,193.9794,0,0,0
Floor,195.5348,0.567913,197.9794,0,0,0
Floor,157.5348,0.1467447,197.9794,0,0,0
Floor,155.5348,0.1467447,197.9794,0,0,0
Floor,155.5348,0.1534445,195.9794,0,0,0
Floor,217.5348,2.483395,199.9794,0,0,0
Floor,215.5348,2.553177,199.9794,0,0,0
Floor,205.5348,1.850654,197.9794,0,0,0
Floor,155.5348,0.1646429,199.9794,0,0,0
Floor,157.5348,0.1467447,199.9794,0,0,0
Floor,151.5348,0.1316173,191.9794,0,0,0
Floor,149.5348,0.1101214,191.9794,0,0,0
Floor,147.5348,0.1101214,191.9794,0,0,0
Floor,147.5348,0.1101214,193.9794,0,0,0
Floor,149.5348,0.09633793,181.9794,0,0,0
Floor,165.5348,0.1095615,181.9794,0,0,0
Floor,165.5348,0.05903395,183.9794,0,0,0
Floor,165.5348,0.1284331,203.9794,0,0,0
Floor,167.5348,0.1304706,203.9794,0,0,0
Floor,95.53481,0.1957682,167.9794,0,0,0
Floor,93.53481,0.1731267,167.9794,0,0,0
Floor,93.53481,0.2119211,169.9794,0,0,0
Floor,93.53481,0.2302328,171.9794,0,0,0
Floor,93.53481,0.2383031,173.9794,0,0,0
Floor,93.53481,0.2383031,175.9794,0,0,0
Floor,95.53481,0.2566147,175.9794,0,0,0
Floor,95.53481,0.2566147,177.9794,0,0,0
Floor,93.53481,0.2383031,177.9794,0,0,0
Floor,91.53481,0.2016797,177.9794,0,0,0
Floor,91.53481,0.2016797,179.9794,0,0,0
Floor,89.53481,0.1900936,179.9794,0,0,0
Floor,87.53481,0.1700241,179.9794,0,0,0
Floor,87.53481,0.1833681,177.9794,0,0,0
Floor,149.5348,0.1467447,201.9794,0,0,0
Floor,111.5348,2.926022,81.97944,0,0,0
Floor,113.5348,2.97261,91.97944,0,0,0
Floor,143.5348,1.879028,89.97944,0,0,0
Floor,143.5348,1.901334,87.97944,0,0,0
Floor,141.5348,1.874702,87.97944,0,0,0
Floor,65.53481,1.556067,91.97944,0,0,0
Floor,141.5348,1.694632,93.97944,0,0,0
Floor,139.5348,1.65809,93.97944,0,0,0
Floor,143.5348,1.738011,93.97944,0,0,0
Floor,143.5348,1.80626,91.97944,0,0,0
Floor,143.5348,1.991586,85.97944,0,0,0
Floor,141.5348,1.973835,85.97944,0,0,0
Floor,139.5348,1.964977,85.97944,0,0,0
Floor,145.5348,2.013523,85.97944,0,0,0
Floor,145.5348,2.055305,83.97944,0,0,0
Floor,143.5348,2.06947,83.97944,0,0,0
Floor,147.5348,2.194325,83.97944,0,0,0
Floor,149.5348,2.046458,83.97944,0,0,0
Floor,151.5348,1.917422,83.97944,0,0,0
Floor,151.5348,1.828928,81.97944,0,0,0
Floor,149.5348,2.051357,81.97944,0,0,0
Floor,151.5348,1.876366,79.97944,0,0,0
Floor,149.5348,2.037573,79.97944,0,0,0
Floor,147.5348,2.150878,79.97944,0,0,0
Floor,145.5348,2.187753,79.97944,0,0,0
Floor,143.5348,1.73986,95.97944,0,0,0
Floor,141.5348,1.719044,95.97944,0,0,0
Floor,145.5348,1.720147,95.97944,0,0,0
Floor,147.5348,1.716008,95.97944,0,0,0
Floor,147.5348,1.728485,93.97944,0,0,0
Floor,147.5348,1.718778,91.97944,0,0,0
Floor,147.5348,2.113324,77.97944,0,0,0
Floor,145.5348,2.227804,77.97944,0,0,0
Floor,143.5348,2.301317,77.97944,0,0,0
Floor,141.5348,2.23883,77.97944,0,0,0
Floor,149.5348,1.97698,77.97944,0,0,0
Floor,151.5348,1.868602,77.97944,0,0,0
Floor,153.5348,1.727931,77.97944,0,0,0
Floor,141.5348,2.322495,75.97944,0,0,0
Floor,139.5348,2.230013,75.97944,0,0,0
Floor,143.5348,2.197651,75.97944,0,0,0
Floor,143.5348,2.180809,73.97944,0,0,0
Floor,145.5348,2.078156,73.97944,0,0,0
Floor,147.5348,1.942677,73.97944,0,0,0
Floor,141.5348,1.712853,97.97944,0,0,0
Floor,97.53481,0.2100689,157.9794,0,0,0
Floor,113.5348,0.3664847,173.9794,0,0,0
Floor,113.5348,0.3664847,175.9794,0,0,0
Floor,121.5348,1.244362,117.9794,0,0,0
Floor,123.5348,1.057903,117.9794,0,0,0
Floor,123.5348,0.8661048,119.9794,0,0,0
Floor,125.5348,0.80422,119.9794,0,0,0
Floor,127.5348,0.781336,119.9794,0,0,0
Floor,129.5348,0.677783,119.9794,0,0,0
Floor,129.5348,0.5710235,121.9794,0,0,0
Floor,127.5348,0.6846938,121.9794,0,0,0
Floor,131.5348,0.4946664,121.9794,0,0,0
Floor,133.5348,0.4614511,121.9794,0,0,0
Floor,135.5348,0.4447513,121.9794,0,0,0
Floor,135.5348,0.5493985,119.9794,0,0,0
Floor,135.5348,0.6472301,117.9794,0,0,0
Floor,133.5348,0.7056299,117.9794,0,0,0
Floor,135.5348,0.7038718,115.9794,0,0,0
Floor,137.5348,0.7047763,115.9794,0,0,0
Floor,137.5348,0.7656357,113.9794,0,0,0
Floor,149.5348,1.050005,107.9794,0,0,0
Floor,151.5348,0.9676242,107.9794,0,0,0
Floor,151.5348,0.8183304,109.9794,0,0,0
Floor,151.5348,0.6407847,111.9794,0,0,0
Floor,153.5348,0.5820094,111.9794,0,0,0
Floor,155.5348,0.5617989,111.9794,0,0,0
Floor,157.5348,0.5373731,111.9794,0,0,0
Floor,159.5348,0.4946356,111.9794,0,0,0
Floor,151.5348,0.4255732,113.9794,0,0,0
Floor,149.5348,0.5305137,113.9794,0,0,0
Floor,147.5348,0.5887925,113.9794,0,0,0
Floor,147.5348,0.7909663,111.9794,0,0,0
Floor,149.5348,1.817915,73.97944,0,0,0
Floor,149.5348,1.898837,75.97944,0,0,0
Floor,151.5348,1.917716,85.97944,0,0,0
Floor,151.5348,1.833826,87.97944,0,0,0
Floor,151.5348,1.71137,89.97944,0,0,0
Floor,151.5348,1.61001,91.97944,0,0,0
